kid,built_km2_2023,built_km2_2024,built_km2_2025,gain_km2_23_24,loss_km2_23_24,net_km2_23_24,gain_km2_24_25,loss_km2_24_25,net_km2_24_25,gain_km2_23_25,loss_km2_23_25,net_km2_23_25,delta_km2_23_24,delta_km2_24_25,delta_km2_23_25
1121,4.9250878966313385,1.9911048770345054,3.564247082407036,0.17172813388552197,3.105711153482355,-2.933983019596833,2.301847450905475,0.7287052455329447,1.5731422053725308,0.2154916641319125,1.5763324783562154,-1.360840814224303,0.17172813388552197,2.301847450905475,0.2154916641319125
1122,2.970977054395249,2.768124842266247,2.3647842516754745,0.19593278466796876,0.3987849967969707,-0.20285221212900198,0.13684707359714882,0.5401876641879213,-0.4033405905907725,0.1574605889892578,0.7636533917090322,-0.6061928027197744,0.19593278466796876,0.13684707359714882,0.1574605889892578
1124,5.653875231942689,2.8815782413234334,4.625359325826727,1.0029939383954216,3.775290929014677,-2.7722969906192563,2.97273100002968,1.2289499155263863,1.7437810845032935,0.44783151053658277,1.4763474166525448,-1.028515906115962,1.0029939383954216,2.97273100002968,0.44783151053658277
1127,2.1672082373891794,0.9427424876397825,1.729627782297411,0.09837761962890625,1.3228433693783033,-1.224465749749397,0.9604625263159658,0.17357723165833716,0.7868852946576287,0.08496280151367187,0.5225432566054401,-0.4375804550917682,0.09837761962890625,0.9604625263159658,0.08496280151367187
1130,4.043974858398437,3.923160926574707,3.8175778880615234,0.5476725682983399,0.6684865001220703,-0.12081393182373047,0.474300040222168,0.5798830787353516,-0.1055830385131836,0.4214912010498047,0.6478881713867187,-0.22639697033691406,0.5476725682983399,0.474300040222168,0.4214912010498047
1133,0.6041869060058593,0.6238909118652344,0.4618754266357422,0.1978300740966797,0.17812606823730467,0.019704005859375,0.11815786474609374,0.28017334997558596,-0.16201548529052734,0.12531744342041015,0.26762892279052736,-0.14231147937011718,0.1978300740966797,0.11815786474609374,0.12531744342041015
1134,0.5909023500366211,1.0386085809936523,0.7709004070434571,0.5336505743408203,0.08594434338378906,0.44770623095703127,0.05999485412597656,0.32770302807617185,-0.2677081739501953,0.336667044921875,0.15666898791503905,0.17999805700683594,0.5336505743408203,0.05999485412597656,0.336667044921875
1135,1.2483442575683594,1.4659697924194337,1.249252339050293,0.3814921486816406,0.16386661383056642,0.21762553485107422,0.1217868486328125,0.33850430200195314,-0.2167174533691406,0.2462696883544922,0.2453616068725586,9.080814819335938E-4,0.3814921486816406,0.1217868486328125,0.2462696883544922
1144,0.09566915185546875,0.14126821099853515,0.09566893048095704,0.048281407958984376,0.002682348815917969,0.0455990591430664,0.006258813781738281,0.051858094299316405,-0.045599280517578125,0.02414073846435547,0.024140959838867188,-2.2137451171875E-7,0.048281407958984376,0.006258813781738281,0.02414073846435547
1145,0.31208078704833986,0.31118753704833985,0.15648786212158203,0.042922897216796874,0.04381614721679687,-8.9325E-4,0.008942148620605469,0.16364182354736329,-0.15469967492675782,0.0071536901245117185,0.16274661505126953,-0.1555929249267578,0.042922897216796874,0.008942148620605469,0.0071536901245117185
